,file_name,category,cat_id,bbox
1423,005603.jpg,bird,2,"[32, 0, 332, 408]"
1424,005605.jpg,chair,8,"[222, 380, 361, 499]"
1425,005609.jpg,car,6,"[28, 14, 314, 481]"
1426,005611.jpg,horse,12,"[52, 92, 318, 342]"
1427,005624.jpg,bird,2,"[50, 205, 290, 337]"
1428,005625.jpg,bird,2,"[49, 64, 374, 499]"
1429,005630.jpg,cat,7,"[0, 134, 287, 351]"
1430,005631.jpg,bus,5,"[117, 0, 497, 205]"
1431,005636.jpg,horse,12,"[183, 130, 381, 208]"
1432,005637.jpg,bird,2,"[121, 226, 273, 313]"
1433,005639.jpg,bicycle,1,"[173, 196, 272, 321]"
1434,005644.jpg,person,14,"[38, 183, 371, 499]"
1435,005648.jpg,person,14,"[315, 165, 466, 264]"
1436,005654.jpg,train,18,"[60, 0, 323, 441]"
1437,005658.jpg,bus,5,"[120, 39, 411, 374]"
1438,005668.jpg,dog,11,"[130, 1, 372, 184]"
1439,005669.jpg,person,14,"[0, 0, 331, 153]"
1440,005680.jpg,train,18,"[64, 120, 317, 371]"
1441,005686.jpg,diningtable,10,"[190, 288, 355, 499]"
1442,005695.jpg,person,14,"[128, 70, 498, 330]"
1443,005697.jpg,sofa,17,"[161, 104, 332, 419]"
1444,005699.jpg,boat,3,"[216, 154, 309, 345]"
1445,005700.jpg,person,14,"[145, 152, 265, 228]"
1446,005704.jpg,person,14,"[81, 73, 301, 219]"
1447,005705.jpg,boat,3,"[15, 61, 407, 245]"
1448,005710.jpg,chair,8,"[243, 258, 332, 333]"
1449,005713.jpg,boat,3,"[277, 432, 317, 499]"
1450,005715.jpg,cat,7,"[7, 38, 374, 473]"
1451,005718.jpg,chair,8,"[232, 32, 384, 159]"
1452,005728.jpg,cow,9,"[141, 279, 247, 405]"
1453,005730.jpg,chair,8,"[237, 127, 331, 191]"
1454,005731.jpg,bus,5,"[33, 1, 312, 428]"
1455,005735.jpg,train,18,"[99, 0, 286, 492]"
1456,005738.jpg,car,6,"[91, 57, 269, 377]"
1457,005740.jpg,person,14,"[25, 0, 332, 273]"
1458,005742.jpg,boat,3,"[225, 421, 253, 471]"
1459,005752.jpg,dog,11,"[39, 2, 321, 432]"
1460,005756.jpg,car,6,"[166, 39, 302, 462]"
1461,005757.jpg,person,14,"[74, 107, 279, 177]"
1462,005764.jpg,person,14,"[16, 0, 460, 108]"
1463,005765.jpg,person,14,"[1, 1, 373, 337]"
1464,005769.jpg,cat,7,"[161, 67, 342, 496]"
1465,005780.jpg,person,14,"[110, 212, 196, 303]"
1466,005782.jpg,car,6,"[92, 53, 225, 410]"
1467,005783.jpg,motorbike,13,"[161, 238, 270, 415]"
1468,005784.jpg,person,14,"[105, 6, 437, 493]"
1469,005786.jpg,person,14,"[46, 46, 327, 145]"
1470,005789.jpg,dog,11,"[136, 236, 346, 499]"
1471,005796.jpg,person,14,"[56, 44, 499, 293]"
1472,005803.jpg,diningtable,10,"[155, 66, 272, 432]"
1473,005805.jpg,bird,2,"[93, 171, 318, 273]"
1474,005806.jpg,car,6,"[153, 215, 285, 348]"
1475,005813.jpg,pottedplant,15,"[163, 146, 353, 287]"
1476,005814.jpg,person,14,"[0, 52, 345, 278]"
1477,005817.jpg,pottedplant,15,"[1, 251, 369, 499]"
1478,005821.jpg,chair,8,"[183, 354, 353, 480]"
1479,005824.jpg,person,14,"[94, 170, 236, 230]"
1480,005826.jpg,person,14,"[158, 77, 285, 131]"
1481,005831.jpg,car,6,"[146, 35, 343, 464]"
1482,005836.jpg,person,14,"[39, 70, 499, 262]"
1483,005838.jpg,cat,7,"[16, 72, 286, 466]"
1484,005840.jpg,person,14,"[159, 76, 499, 244]"
1485,005843.jpg,cow,9,"[198, 123, 311, 293]"
1486,005850.jpg,cat,7,"[116, 53, 321, 347]"
1487,005851.jpg,train,18,"[154, 222, 189, 315]"
1488,005859.jpg,person,14,"[2, 1, 374, 297]"
1489,005860.jpg,boat,3,"[191, 143, 249, 352]"
1490,005861.jpg,car,6,"[146, 245, 221, 381]"
1491,005864.jpg,sofa,17,"[160, 125, 267, 315]"
1492,005867.jpg,chair,8,"[251, 231, 374, 364]"
1493,005873.jpg,person,14,"[1, 148, 330, 295]"
1494,005881.jpg,person,14,"[78, 205, 370, 499]"
1495,005884.jpg,motorbike,13,"[35, 55, 323, 369]"
1496,005885.jpg,person,14,"[56, 108, 372, 409]"
1497,005888.jpg,dog,11,"[68, 12, 374, 333]"
1498,005889.jpg,person,14,"[60, 262, 374, 499]"
1499,005893.jpg,train,18,"[83, 0, 181, 478]"
1500,005895.jpg,aeroplane,0,"[203, 273, 234, 315]"
1501,005899.jpg,dog,11,"[124, 124, 259, 378]"
1502,005901.jpg,cat,7,"[152, 103, 374, 403]"
1503,005903.jpg,train,18,"[86, 1, 374, 323]"
1504,005905.jpg,person,14,"[1, 1, 282, 245]"
1505,005908.jpg,person,14,"[1, 71, 374, 498]"
1506,005909.jpg,bird,2,"[123, 151, 332, 290]"
1507,005910.jpg,bird,2,"[77, 217, 178, 350]"
1508,005911.jpg,bus,5,"[49, 1, 313, 499]"
1509,005918.jpg,car,6,"[26, 52, 265, 468]"
1510,005920.jpg,diningtable,10,"[264, 14, 374, 349]"
1511,005923.jpg,bicycle,1,"[212, 277, 328, 416]"
1512,005930.jpg,bicycle,1,"[80, 47, 196, 212]"
1513,005938.jpg,person,14,"[72, 134, 312, 400]"
1514,005947.jpg,sheep,16,"[25, 89, 329, 322]"
1515,005948.jpg,horse,12,"[132, 328, 256, 423]"
1516,005951.jpg,motorbike,13,"[61, 184, 300, 497]"
1517,005960.jpg,cat,7,"[283, 93, 369, 165]"
1518,005961.jpg,bus,5,"[390, 57, 484, 293]"
1519,005964.jpg,sheep,16,"[0, 0, 330, 425]"
1520,005971.jpg,person,14,"[108, 7, 332, 340]"
1521,005980.jpg,cat,7,"[7, 52, 311, 419]"
1522,005983.jpg,bird,2,"[92, 234, 159, 285]"
1523,005984.jpg,person,14,"[57, 59, 373, 444]"
1524,005990.jpg,motorbike,13,"[0, 96, 371, 396]"
1525,005992.jpg,sofa,17,"[47, 0, 370, 487]"
1526,006004.jpg,chair,8,"[163, 93, 423, 300]"
1527,006009.jpg,car,6,"[117, 133, 234, 297]"
1528,006011.jpg,car,6,"[178, 189, 275, 336]"
1529,006020.jpg,sofa,17,"[81, 20, 304, 499]"
1530,006023.jpg,train,18,"[45, 20, 279, 494]"
1531,006025.jpg,aeroplane,0,"[118, 20, 231, 448]"
1532,006030.jpg,diningtable,10,"[239, 0, 374, 290]"
1533,006033.jpg,person,14,"[11, 3, 499, 226]"
1534,006038.jpg,motorbike,13,"[232, 372, 314, 446]"
1535,006043.jpg,car,6,"[1, 1, 370, 495]"
1536,006061.jpg,cat,7,"[6, 212, 199, 499]"
1537,006065.jpg,dog,11,"[28, 3, 286, 499]"
1538,006066.jpg,tvmonitor,19,"[119, 149, 263, 338]"
1539,006067.jpg,aeroplane,0,"[183, 40, 256, 290]"
1540,006070.jpg,bird,2,"[178, 0, 499, 337]"
1541,006073.jpg,cow,9,"[53, 129, 345, 495]"
1542,006074.jpg,tvmonitor,19,"[207, 243, 344, 499]"
1543,006078.jpg,chair,8,"[186, 26, 283, 90]"
1544,006079.jpg,boat,3,"[152, 163, 212, 331]"
1545,006088.jpg,sofa,17,"[198, 90, 331, 341]"
1546,006091.jpg,bird,2,"[57, 134, 199, 308]"
1547,006095.jpg,cow,9,"[147, 263, 279, 495]"
1548,006096.jpg,bus,5,"[47, 29, 323, 471]"
1549,006100.jpg,sofa,17,"[143, 316, 346, 499]"
1550,006103.jpg,car,6,"[307, 1, 370, 66]"
1551,006104.jpg,sofa,17,"[148, 32, 332, 455]"
1552,006105.jpg,cat,7,"[4, 43, 442, 150]"
1553,006123.jpg,boat,3,"[135, 249, 281, 366]"
1554,006128.jpg,car,6,"[193, 93, 322, 499]"
1555,006130.jpg,sofa,17,"[115, 0, 348, 499]"
1556,006131.jpg,tvmonitor,19,"[94, 288, 263, 445]"
1557,006134.jpg,horse,12,"[98, 124, 317, 441]"
1558,006135.jpg,train,18,"[142, 220, 182, 265]"
1559,006140.jpg,person,14,"[2, 4, 332, 204]"
1560,006141.jpg,bottle,4,"[27, 237, 387, 335]"
1561,006156.jpg,person,14,"[1, 1, 374, 450]"
1562,006158.jpg,sofa,17,"[148, 0, 337, 203]"
1563,006162.jpg,aeroplane,0,"[99, 37, 214, 444]"
1564,006166.jpg,train,18,"[121, 124, 339, 311]"
1565,006170.jpg,cow,9,"[133, 146, 175, 173]"
1566,006171.jpg,dog,11,"[165, 1, 314, 411]"
1567,006172.jpg,person,14,"[10, 157, 318, 360]"
1568,006174.jpg,dog,11,"[75, 48, 373, 387]"
1569,006175.jpg,person,14,"[87, 206, 198, 294]"
1570,006176.jpg,person,14,"[3, 202, 478, 496]"
1571,006177.jpg,motorbike,13,"[232, 112, 283, 156]"
1572,006179.jpg,tvmonitor,19,"[14, 57, 220, 301]"
1573,006180.jpg,person,14,"[65, 0, 287, 230]"
1574,006181.jpg,bird,2,"[65, 25, 318, 485]"
1575,006183.jpg,cat,7,"[206, 53, 435, 359]"
1576,006187.jpg,person,14,"[32, 60, 499, 374]"
1577,006189.jpg,dog,11,"[0, 111, 329, 425]"
1578,006196.jpg,car,6,"[0, 67, 372, 499]"
1579,006208.jpg,aeroplane,0,"[105, 1, 265, 498]"
1580,006210.jpg,car,6,"[91, 402, 254, 499]"
1581,006221.jpg,person,14,"[74, 0, 374, 343]"
1582,006223.jpg,car,6,"[89, 127, 265, 425]"
1583,006224.jpg,car,6,"[166, 245, 195, 309]"
1584,006225.jpg,car,6,"[81, 85, 291, 462]"
1585,006229.jpg,person,14,"[130, 167, 374, 354]"
1586,006230.jpg,dog,11,"[32, 0, 355, 486]"
1587,006236.jpg,motorbike,13,"[203, 3, 422, 338]"
1588,006238.jpg,person,14,"[10, 39, 332, 316]"
1589,006243.jpg,motorbike,13,"[96, 37, 323, 499]"
1590,006247.jpg,sheep,16,"[62, 1, 357, 453]"
1591,006250.jpg,car,6,"[123, 58, 269, 278]"
1592,006251.jpg,sheep,16,"[237, 74, 285, 145]"
1593,006261.jpg,car,6,"[329, 245, 437, 391]"
1594,006262.jpg,cat,7,"[97, 42, 256, 480]"
1595,006264.jpg,bird,2,"[37, 192, 347, 338]"
1596,006267.jpg,dog,11,"[155, 83, 300, 393]"
1597,006270.jpg,chair,8,"[251, 4, 374, 275]"
1598,006272.jpg,person,14,"[216, 70, 346, 145]"
1599,006275.jpg,train,18,"[0, 0, 261, 496]"
1600,006279.jpg,aeroplane,0,"[126, 30, 243, 498]"
1601,006285.jpg,horse,12,"[116, 241, 307, 351]"
1602,006289.jpg,person,14,"[201, 159, 498, 435]"
1603,006290.jpg,bus,5,"[66, 20, 307, 470]"
1604,006291.jpg,cow,9,"[26, 300, 336, 483]"
1605,006299.jpg,pottedplant,15,"[0, 59, 126, 161]"
1606,006304.jpg,boat,3,"[196, 320, 251, 356]"
1607,006305.jpg,cat,7,"[76, 204, 374, 428]"
1608,006320.jpg,car,6,"[42, 122, 301, 433]"
1609,006329.jpg,car,6,"[69, 35, 290, 479]"
1610,006341.jpg,person,14,"[86, 38, 499, 346]"
1611,006344.jpg,train,18,"[38, 0, 312, 400]"
1612,006349.jpg,aeroplane,0,"[35, 4, 255, 494]"
1613,006352.jpg,person,14,"[81, 42, 373, 173]"
1614,006353.jpg,cat,7,"[1, 0, 374, 499]"
1615,006362.jpg,car,6,"[27, 39, 331, 405]"
1616,006363.jpg,bottle,4,"[107, 117, 468, 219]"
1617,006366.jpg,dog,11,"[30, 0, 383, 460]"
1618,006367.jpg,bird,2,"[1, 114, 332, 399]"
1619,006369.jpg,car,6,"[109, 17, 300, 423]"
1620,006371.jpg,bicycle,1,"[22, 15, 306, 484]"
1621,006374.jpg,aeroplane,0,"[126, 156, 278, 411]"
1622,006375.jpg,car,6,"[159, 27, 305, 195]"
1623,006381.jpg,diningtable,10,"[265, 76, 374, 419]"
1624,006382.jpg,horse,12,"[61, 2, 330, 294]"
1625,006395.jpg,person,14,"[116, 133, 346, 315]"
1626,006400.jpg,train,18,"[100, 188, 234, 439]"
1627,006411.jpg,tvmonitor,19,"[141, 383, 242, 492]"
1628,006417.jpg,car,6,"[108, 77, 261, 400]"
1629,006418.jpg,bicycle,1,"[0, 0, 332, 478]"
1630,006419.jpg,chair,8,"[347, 56, 484, 152]"
1631,006427.jpg,person,14,"[48, 26, 374, 296]"
1632,006429.jpg,horse,12,"[1, 0, 499, 327]"
1633,006433.jpg,aeroplane,0,"[0, 0, 374, 499]"
1634,006434.jpg,dog,11,"[0, 146, 374, 499]"
1635,006436.jpg,boat,3,"[35, 169, 281, 375]"
1636,006438.jpg,car,6,"[96, 191, 224, 358]"
1637,006442.jpg,person,14,"[28, 1, 499, 194]"
1638,006447.jpg,diningtable,10,"[140, 96, 232, 241]"
1639,006448.jpg,bottle,4,"[68, 343, 249, 391]"
1640,006455.jpg,horse,12,"[41, 84, 198, 253]"
1641,006458.jpg,car,6,"[61, 195, 270, 492]"
1642,006459.jpg,horse,12,"[114, 51, 353, 331]"
1643,006462.jpg,cat,7,"[1, 66, 499, 374]"
1644,006466.jpg,train,18,"[23, 0, 357, 481]"
1645,006470.jpg,bird,2,"[132, 191, 323, 286]"
1646,006472.jpg,tvmonitor,19,"[0, 47, 311, 499]"
1647,006474.jpg,dog,11,"[27, 0, 332, 499]"
1648,006475.jpg,person,14,"[7, 142, 435, 331]"
1649,006476.jpg,person,14,"[97, 255, 366, 446]"
1650,006482.jpg,person,14,"[30, 29, 374, 405]"
1651,006483.jpg,person,14,"[31, 99, 376, 378]"
1652,006486.jpg,person,14,"[159, 0, 351, 159]"
1653,006495.jpg,cat,7,"[149, 195, 364, 337]"
1654,006499.jpg,train,18,"[88, 0, 303, 319]"
1655,006501.jpg,bus,5,"[0, 117, 210, 499]"
1656,006503.jpg,diningtable,10,"[200, 2, 374, 478]"
1657,006506.jpg,horse,12,"[132, 361, 280, 499]"
1658,006515.jpg,bicycle,1,"[65, 25, 319, 469]"
1659,006523.jpg,aeroplane,0,"[185, 188, 229, 311]"
1660,006524.jpg,car,6,"[1, 277, 94, 494]"
1661,006536.jpg,person,14,"[193, 27, 499, 333]"
1662,006547.jpg,cat,7,"[96, 22, 499, 272]"
1663,006548.jpg,bird,2,"[209, 173, 370, 473]"
1664,006549.jpg,boat,3,"[19, 175, 67, 246]"
1665,006550.jpg,motorbike,13,"[179, 43, 329, 288]"
1666,006551.jpg,person,14,"[109, 106, 268, 198]"
1667,006556.jpg,dog,11,"[1, 1, 332, 499]"
1668,006560.jpg,person,14,"[30, 222, 374, 499]"
1669,006564.jpg,aeroplane,0,"[57, 0, 231, 499]"
1670,006569.jpg,bus,5,"[82, 182, 156, 384]"
1671,006595.jpg,cat,7,"[23, 117, 303, 456]"
1672,006597.jpg,dog,11,"[16, 18, 304, 444]"
1673,006602.jpg,dog,11,"[120, 91, 236, 204]"
1674,006605.jpg,chair,8,"[221, 245, 374, 359]"
1675,006609.jpg,person,14,"[14, 0, 374, 499]"
1676,006610.jpg,person,14,"[0, 117, 116, 438]"
1677,006612.jpg,person,14,"[203, 179, 411, 265]"
1678,006622.jpg,sofa,17,"[122, 241, 235, 455]"
1679,006626.jpg,person,14,"[76, 1, 331, 257]"
1680,006627.jpg,diningtable,10,"[129, 0, 332, 461]"
1681,006635.jpg,train,18,"[60, 13, 470, 341]"
1682,006636.jpg,aeroplane,0,"[74, 25, 237, 354]"
1683,006637.jpg,person,14,"[106, 105, 287, 209]"
1684,006638.jpg,sofa,17,"[109, 24, 324, 444]"
1685,006648.jpg,person,14,"[0, 2, 331, 462]"
1686,006652.jpg,train,18,"[61, 171, 243, 327]"
1687,006654.jpg,car,6,"[7, 0, 139, 156]"
1688,006658.jpg,person,14,"[120, 78, 371, 296]"
1689,006660.jpg,boat,3,"[0, 275, 291, 499]"
1690,006674.jpg,cat,7,"[57, 40, 499, 249]"
1691,006684.jpg,tvmonitor,19,"[19, 75, 350, 392]"
1692,006689.jpg,chair,8,"[228, 7, 373, 223]"
1693,006694.jpg,train,18,"[51, 99, 247, 499]"
1694,006695.jpg,person,14,"[122, 195, 372, 326]"
1695,006697.jpg,person,14,"[81, 254, 374, 499]"
1696,006698.jpg,person,14,"[0, 244, 374, 494]"
1697,006703.jpg,person,14,"[101, 88, 336, 222]"
1698,006704.jpg,tvmonitor,19,"[0, 33, 212, 340]"
1699,006706.jpg,bird,2,"[126, 43, 495, 340]"
1700,006707.jpg,person,14,"[52, 117, 353, 361]"
1701,006708.jpg,cow,9,"[180, 304, 285, 379]"
1702,006714.jpg,person,14,"[78, 2, 499, 372]"
1703,006726.jpg,pottedplant,15,"[332, 77, 471, 229]"
1704,006727.jpg,sofa,17,"[123, 53, 286, 469]"
1705,006731.jpg,diningtable,10,"[258, 0, 374, 499]"
1706,006734.jpg,car,6,"[125, 163, 366, 478]"
1707,006735.jpg,dog,11,"[23, 39, 489, 401]"
1708,006736.jpg,car,6,"[169, 101, 240, 281]"
1709,006738.jpg,person,14,"[134, 207, 282, 273]"
1710,006740.jpg,cat,7,"[28, 55, 294, 441]"
1711,006748.jpg,car,6,"[264, 46, 384, 212]"
1712,006753.jpg,person,14,"[0, 43, 499, 221]"
1713,006755.jpg,chair,8,"[168, 1, 374, 212]"
1714,006766.jpg,bus,5,"[288, 99, 356, 498]"
1715,006773.jpg,aeroplane,0,"[126, 3, 332, 439]"
1716,006777.jpg,person,14,"[124, 25, 499, 252]"
1717,006781.jpg,cat,7,"[9, 6, 366, 219]"
1718,006782.jpg,person,14,"[103, 0, 499, 221]"
1719,006784.jpg,person,14,"[45, 231, 374, 468]"
1720,006794.jpg,aeroplane,0,"[116, 91, 202, 372]"
1721,006805.jpg,dog,11,"[12, 35, 396, 446]"
1722,006806.jpg,pottedplant,15,"[113, 92, 359, 350]"
1723,006810.jpg,person,14,"[38, 333, 374, 499]"
1724,006822.jpg,motorbike,13,"[7, 66, 495, 333]"
1725,006824.jpg,person,14,"[2, 126, 286, 381]"
1726,006825.jpg,bird,2,"[53, 149, 277, 446]"
1727,006833.jpg,person,14,"[39, 59, 374, 352]"
1728,006836.jpg,horse,12,"[75, 111, 424, 392]"
1729,006839.jpg,motorbike,13,"[12, 28, 350, 458]"
1730,006840.jpg,person,14,"[18, 57, 332, 367]"
1731,006844.jpg,train,18,"[104, 86, 236, 491]"
1732,006845.jpg,chair,8,"[256, 170, 330, 245]"
1733,006847.jpg,horse,12,"[95, 186, 285, 396]"
1734,006848.jpg,bird,2,"[168, 78, 254, 315]"
1735,006849.jpg,dog,11,"[116, 235, 273, 499]"
1736,006852.jpg,sofa,17,"[155, 121, 252, 323]"
1737,006858.jpg,person,14,"[42, 195, 299, 298]"
1738,006864.jpg,person,14,"[0, 335, 324, 499]"
1739,006866.jpg,horse,12,"[55, 42, 373, 406]"
1740,006868.jpg,car,6,"[184, 78, 371, 340]"
1741,006869.jpg,cat,7,"[110, 166, 272, 492]"
1742,006874.jpg,motorbike,13,"[243, 241, 325, 371]"
1743,006883.jpg,cat,7,"[130, 92, 249, 251]"
1744,006887.jpg,person,14,"[160, 130, 357, 331]"
1745,006893.jpg,car,6,"[290, 142, 356, 244]"
1746,006896.jpg,person,14,"[134, 0, 374, 120]"
1747,006899.jpg,sheep,16,"[333, 18, 451, 134]"
1748,006900.jpg,car,6,"[119, 85, 336, 489]"
1749,006909.jpg,aeroplane,0,"[6, 0, 374, 484]"
1750,006910.jpg,person,14,"[15, 60, 334, 435]"
1751,006911.jpg,horse,12,"[122, 54, 403, 365]"
1752,006912.jpg,diningtable,10,"[73, 1, 374, 499]"
1753,006914.jpg,bird,2,"[179, 237, 234, 268]"
1754,006916.jpg,dog,11,"[86, 4, 330, 350]"
1755,006917.jpg,bottle,4,"[10, 108, 374, 280]"
1756,006919.jpg,person,14,"[138, 186, 368, 377]"
1757,006930.jpg,sofa,17,"[135, 1, 374, 492]"
1758,006931.jpg,car,6,"[276, 23, 429, 311]"
1759,006939.jpg,person,14,"[1, 216, 374, 499]"
1760,006943.jpg,train,18,"[77, 283, 312, 499]"
1761,006947.jpg,tvmonitor,19,"[80, 151, 346, 427]"
1762,006948.jpg,person,14,"[3, 181, 374, 499]"
1763,006950.jpg,person,14,"[158, 102, 371, 224]"
1764,006958.jpg,person,14,"[1, 24, 499, 332]"
1765,006959.jpg,person,14,"[0, 0, 332, 324]"
1766,006968.jpg,sofa,17,"[159, 224, 300, 499]"
1767,006971.jpg,cat,7,"[0, 0, 332, 499]"
1768,006976.jpg,chair,8,"[237, 81, 497, 359]"
1769,006983.jpg,boat,3,"[162, 209, 332, 405]"
1770,007002.jpg,bus,5,"[194, 290, 324, 499]"
1771,007003.jpg,car,6,"[255, 37, 374, 234]"
1772,007006.jpg,diningtable,10,"[190, 1, 373, 498]"
1773,007007.jpg,person,14,"[1, 0, 280, 297]"
1774,007011.jpg,dog,11,"[45, 0, 371, 234]"
1775,007016.jpg,person,14,"[81, 165, 347, 243]"
1776,007018.jpg,horse,12,"[19, 159, 336, 424]"
1777,007023.jpg,person,14,"[120, 0, 498, 127]"
1778,007025.jpg,cat,7,"[47, 78, 374, 439]"
1779,007029.jpg,bicycle,1,"[128, 371, 322, 499]"
1780,007033.jpg,aeroplane,0,"[3, 0, 374, 499]"
1781,007036.jpg,person,14,"[184, 67, 372, 210]"
1782,007039.jpg,tvmonitor,19,"[56, 120, 242, 322]"
1783,007040.jpg,car,6,"[31, 155, 152, 443]"
1784,007045.jpg,person,14,"[158, 167, 408, 330]"
1785,007050.jpg,cat,7,"[92, 134, 331, 309]"
1786,007062.jpg,bicycle,1,"[35, 0, 374, 435]"
1787,007064.jpg,diningtable,10,"[260, 156, 374, 461]"
1788,007072.jpg,cow,9,"[24, 1, 371, 393]"
1789,007073.jpg,motorbike,13,"[49, 0, 345, 496]"
1790,007075.jpg,cow,9,"[95, 130, 313, 273]"
1791,007078.jpg,chair,8,"[125, 251, 215, 374]"
1792,007079.jpg,person,14,"[49, 142, 183, 252]"
1793,007080.jpg,person,14,"[1, 103, 322, 376]"
1794,007088.jpg,aeroplane,0,"[159, 184, 276, 456]"
1795,007089.jpg,dog,11,"[45, 42, 269, 467]"
1796,007090.jpg,car,6,"[202, 74, 364, 320]"
1797,007092.jpg,bird,2,"[91, 55, 479, 373]"
1798,007093.jpg,person,14,"[73, 75, 298, 322]"
1799,007095.jpg,bus,5,"[129, 225, 289, 436]"
1800,007105.jpg,sofa,17,"[152, 4, 332, 499]"
1801,007108.jpg,bicycle,1,"[175, 256, 264, 370]"
1802,007113.jpg,tvmonitor,19,"[162, 95, 237, 126]"
1803,007121.jpg,person,14,"[158, 0, 499, 316]"
1804,007125.jpg,boat,3,"[12, 74, 328, 255]"
1805,007128.jpg,person,14,"[72, 180, 499, 374]"
1806,007129.jpg,person,14,"[8, 186, 396, 421]"
1807,007130.jpg,tvmonitor,19,"[95, 105, 187, 191]"
1808,007133.jpg,car,6,"[110, 3, 371, 374]"
1809,007138.jpg,horse,12,"[64, 1, 342, 427]"
1810,007150.jpg,motorbike,13,"[194, 78, 373, 498]"
1811,007152.jpg,aeroplane,0,"[14, 396, 82, 461]"
1812,007154.jpg,person,14,"[28, 67, 499, 259]"
1813,007159.jpg,person,14,"[153, 35, 288, 67]"
1814,007163.jpg,person,14,"[108, 57, 374, 222]"
1815,007166.jpg,dog,11,"[90, 1, 340, 332]"
1816,007168.jpg,train,18,"[101, 47, 423, 371]"
1817,007177.jpg,diningtable,10,"[193, 4, 499, 332]"
1818,007180.jpg,pottedplant,15,"[84, 88, 138, 137]"
1819,007182.jpg,person,14,"[57, 103, 499, 332]"
1820,007184.jpg,person,14,"[312, 59, 499, 191]"
1821,007185.jpg,horse,12,"[1, 151, 331, 439]"
1822,007193.jpg,sofa,17,"[121, 68, 499, 374]"
1823,007194.jpg,bird,2,"[161, 101, 236, 184]"
1824,007197.jpg,cat,7,"[56, 91, 333, 363]"
1825,007205.jpg,car,6,"[187, 9, 324, 140]"
1826,007213.jpg,person,14,"[36, 24, 374, 235]"
1827,007214.jpg,person,14,"[104, 182, 497, 335]"
1828,007219.jpg,chair,8,"[338, 0, 499, 223]"
1829,007222.jpg,train,18,"[98, 345, 229, 489]"
1830,007223.jpg,cat,7,"[0, 4, 332, 369]"
1831,007234.jpg,horse,12,"[34, 84, 188, 223]"
1832,007241.jpg,bus,5,"[70, 6, 364, 478]"
1833,007243.jpg,horse,12,"[42, 2, 371, 370]"
1834,007250.jpg,tvmonitor,19,"[18, 121, 175, 326]"
1835,007256.jpg,person,14,"[78, 99, 283, 169]"
1836,007261.jpg,person,14,"[90, 291, 499, 376]"
1837,007263.jpg,sofa,17,"[200, 156, 357, 485]"
1838,007271.jpg,bus,5,"[128, 50, 267, 351]"
1839,007279.jpg,bus,5,"[54, 175, 279, 499]"
1840,007285.jpg,car,6,"[42, 1, 499, 374]"
1841,007289.jpg,boat,3,"[95, 27, 294, 434]"
1842,007295.jpg,cat,7,"[140, 118, 286, 396]"
1843,007298.jpg,bus,5,"[0, 2, 329, 277]"
1844,007305.jpg,motorbike,13,"[133, 57, 232, 212]"
1845,007308.jpg,horse,12,"[68, 16, 465, 301]"
1846,007322.jpg,dog,11,"[3, 110, 346, 359]"
1847,007323.jpg,bottle,4,"[0, 2, 495, 224]"
1848,007325.jpg,horse,12,"[154, 120, 331, 364]"
1849,007327.jpg,chair,8,"[256, 297, 346, 360]"
1850,007334.jpg,cat,7,"[22, 92, 296, 447]"
1851,007336.jpg,person,14,"[188, 45, 471, 148]"
1852,007351.jpg,bottle,4,"[102, 103, 233, 143]"
1853,007361.jpg,train,18,"[259, 71, 279, 333]"
1854,007365.jpg,boat,3,"[45, 11, 150, 81]"
1855,007369.jpg,chair,8,"[31, 46, 328, 251]"
1856,007370.jpg,bottle,4,"[0, 34, 499, 339]"
1857,007373.jpg,diningtable,10,"[177, 0, 374, 492]"
1858,007375.jpg,aeroplane,0,"[34, 22, 374, 499]"
1859,007381.jpg,person,14,"[66, 74, 399, 254]"
1860,007385.jpg,sofa,17,"[25, 0, 332, 428]"
1861,007389.jpg,cow,9,"[61, 16, 271, 170]"
1862,007394.jpg,tvmonitor,19,"[31, 104, 320, 408]"
1863,007396.jpg,pottedplant,15,"[0, 291, 93, 396]"
1864,007398.jpg,bus,5,"[0, 0, 264, 498]"
1865,007410.jpg,person,14,"[48, 326, 332, 498]"
1866,007411.jpg,dog,11,"[46, 58, 412, 465]"
1867,007413.jpg,aeroplane,0,"[0, 0, 220, 379]"
1868,007417.jpg,dog,11,"[66, 39, 207, 305]"
1869,007419.jpg,cat,7,"[65, 171, 338, 478]"
1870,007421.jpg,bird,2,"[213, 148, 314, 216]"
1871,007425.jpg,sofa,17,"[170, 0, 332, 373]"
1872,007431.jpg,bird,2,"[324, 290, 367, 366]"
1873,007437.jpg,bus,5,"[104, 97, 248, 294]"
1874,007446.jpg,person,14,"[8, 52, 379, 202]"
1875,007454.jpg,cat,7,"[42, 17, 360, 392]"
1876,007458.jpg,diningtable,10,"[156, 131, 374, 480]"
1877,007466.jpg,person,14,"[91, 0, 319, 69]"
1878,007467.jpg,train,18,"[123, 1, 207, 283]"
1879,007468.jpg,car,6,"[0, 2, 358, 492]"
1880,007474.jpg,dog,11,"[44, 42, 371, 326]"
1881,007477.jpg,boat,3,"[29, 258, 153, 420]"
1882,007479.jpg,car,6,"[23, 4, 260, 499]"
1883,007481.jpg,bird,2,"[52, 60, 316, 361]"
1884,007483.jpg,person,14,"[34, 1, 375, 499]"
1885,007490.jpg,car,6,"[213, 229, 284, 383]"
